,timestamp,customer_id,location
157,07:20:00,1,checkout
158,07:20:00,2,checkout
159,07:20:00,3,checkout
160,07:20:00,4,checkout
161,07:20:00,5,checkout
162,07:20:00,6,spices
163,07:20:00,7,checkout
164,07:20:00,8,checkout
165,07:20:00,9,checkout
166,07:20:00,10,checkout
167,07:20:00,11,fruit
168,07:20:00,12,drinks
169,07:20:00,13,fruit
170,07:20:00,14,fruit
171,07:20:00,15,checkout
172,07:20:00,16,entrance
173,07:21:00,0,checkout
174,07:21:00,1,checkout
175,07:21:00,2,checkout
176,07:21:00,3,checkout
177,07:21:00,4,checkout
178,07:21:00,5,checkout
179,07:21:00,6,dairy
180,07:21:00,7,checkout
181,07:21:00,8,checkout
182,07:21:00,9,checkout
183,07:21:00,10,checkout
184,07:21:00,11,dairy
185,07:21:00,12,drinks
186,07:21:00,13,fruit
187,07:21:00,14,fruit
188,07:21:00,15,checkout
189,07:21:00,16,dairy
190,07:22:00,0,checkout
191,07:22:00,1,checkout
192,07:22:00,2,checkout
193,07:22:00,3,checkout
194,07:22:00,4,checkout
195,07:22:00,5,checkout
196,07:22:00,6,dairy
197,07:22:00,7,checkout
198,07:22:00,8,checkout
199,07:22:00,9,checkout
200,07:22:00,10,checkout
201,07:22:00,11,dairy
202,07:22:00,12,checkout
203,07:22:00,13,checkout
204,07:22:00,14,fruit
205,07:22:00,15,checkout
206,07:22:00,16,dairy
207,07:23:00,0,checkout
208,07:23:00,1,checkout
209,07:23:00,2,checkout
210,07:23:00,3,checkout
211,07:23:00,4,checkout
212,07:23:00,5,checkout
213,07:23:00,6,dairy
214,07:23:00,7,checkout
215,07:23:00,8,checkout
216,07:23:00,9,checkout
217,07:23:00,10,checkout
218,07:23:00,11,fruit
219,07:23:00,12,checkout
220,07:23:00,13,checkout
221,07:23:00,14,checkout
222,07:23:00,15,checkout
223,07:23:00,16,dairy
224,07:23:00,17,entrance
225,07:24:00,0,checkout
226,07:24:00,1,checkout
227,07:24:00,2,checkout
228,07:24:00,3,checkout
229,07:24:00,4,checkout
230,07:24:00,5,checkout
231,07:24:00,6,dairy
232,07:24:00,7,checkout
233,07:24:00,8,checkout
234,07:24:00,9,checkout
235,07:24:00,10,checkout
236,07:24:00,11,checkout
237,07:24:00,12,checkout
238,07:24:00,13,checkout
239,07:24:00,14,checkout
240,07:24:00,15,checkout
241,07:24:00,16,dairy
242,07:24:00,17,fruit
243,07:25:00,0,checkout
244,07:25:00,1,checkout
245,07:25:00,2,checkout
246,07:25:00,3,checkout
247,07:25:00,4,checkout
248,07:25:00,5,checkout
249,07:25:00,6,dairy
250,07:25:00,7,checkout
251,07:25:00,8,checkout
252,07:25:00,9,checkout
253,07:25:00,10,checkout
254,07:25:00,11,checkout
255,07:25:00,12,checkout
256,07:25:00,13,checkout
257,07:25:00,14,checkout
258,07:25:00,15,checkout
259,07:25:00,16,checkout
260,07:25:00,17,fruit
261,07:25:00,18,entrance
262,07:25:00,19,entrance
263,07:25:00,20,entrance
264,07:26:00,0,checkout
265,07:26:00,1,checkout
266,07:26:00,2,checkout
267,07:26:00,3,checkout
268,07:26:00,4,checkout
269,07:26:00,5,checkout
270,07:26:00,6,fruit
271,07:26:00,7,checkout
272,07:26:00,8,checkout
273,07:26:00,9,checkout
274,07:26:00,10,checkout
275,07:26:00,11,checkout
276,07:26:00,12,checkout
277,07:26:00,13,checkout
278,07:26:00,14,checkout
279,07:26:00,15,checkout
280,07:26:00,16,checkout
281,07:26:00,17,fruit
282,07:26:00,18,fruit
283,07:26:00,19,fruit
284,07:26:00,20,spices
285,07:27:00,0,checkout
286,07:27:00,1,checkout
287,07:27:00,2,checkout
288,07:27:00,3,checkout
289,07:27:00,4,checkout
290,07:27:00,5,checkout
291,07:27:00,6,checkout
292,07:27:00,7,checkout
293,07:27:00,8,checkout
294,07:27:00,9,checkout
295,07:27:00,10,checkout
296,07:27:00,11,checkout
297,07:27:00,12,checkout
298,07:27:00,13,checkout
299,07:27:00,14,checkout
300,07:27:00,15,checkout
301,07:27:00,16,checkout
302,07:27:00,17,checkout
303,07:27:00,18,fruit
304,07:27:00,19,dairy
305,07:27:00,20,spices
306,07:27:00,21,entrance
307,07:28:00,0,checkout
308,07:28:00,1,checkout
309,07:28:00,2,checkout
310,07:28:00,3,checkout
311,07:28:00,4,checkout
312,07:28:00,5,checkout
313,07:28:00,6,checkout
314,07:28:00,7,checkout
315,07:28:00,8,checkout
316,07:28:00,9,checkout
317,07:28:00,10,checkout
318,07:28:00,11,checkout
319,07:28:00,12,checkout
320,07:28:00,13,checkout
321,07:28:00,14,checkout
322,07:28:00,15,checkout
323,07:28:00,16,checkout
324,07:28:00,17,checkout
325,07:28:00,18,checkout
326,07:28:00,19,dairy
327,07:28:00,20,checkout
328,07:28:00,21,dairy
329,07:29:00,0,checkout
330,07:29:00,1,checkout
331,07:29:00,2,checkout
332,07:29:00,3,checkout
333,07:29:00,4,checkout
334,07:29:00,5,checkout
335,07:29:00,6,checkout
336,07:29:00,7,checkout
337,07:29:00,8,checkout
338,07:29:00,9,checkout
339,07:29:00,10,checkout
340,07:29:00,11,checkout
341,07:29:00,12,checkout
342,07:29:00,13,checkout
343,07:29:00,14,checkout
344,07:29:00,15,checkout
345,07:29:00,16,checkout
346,07:29:00,17,checkout
347,07:29:00,18,checkout
348,07:29:00,19,dairy
349,07:29:00,20,checkout
350,07:29:00,21,dairy
351,07:30:00,0,checkout
352,07:30:00,1,checkout
353,07:30:00,2,checkout
354,07:30:00,3,checkout
355,07:30:00,4,checkout
356,07:30:00,5,checkout
357,07:30:00,6,checkout
358,07:30:00,7,checkout
359,07:30:00,8,checkout
360,07:30:00,9,checkout
361,07:30:00,10,checkout
362,07:30:00,11,checkout
363,07:30:00,12,checkout
364,07:30:00,13,checkout
365,07:30:00,14,checkout
366,07:30:00,15,checkout
367,07:30:00,16,checkout
368,07:30:00,17,checkout
369,07:30:00,18,checkout
370,07:30:00,19,dairy
371,07:30:00,20,checkout
372,07:30:00,21,dairy
373,07:31:00,0,checkout
374,07:31:00,1,checkout
375,07:31:00,2,checkout
376,07:31:00,3,checkout
377,07:31:00,4,checkout
378,07:31:00,5,checkout
379,07:31:00,6,checkout
380,07:31:00,7,checkout
381,07:31:00,8,checkout
382,07:31:00,9,checkout
383,07:31:00,10,checkout
384,07:31:00,11,checkout
385,07:31:00,12,checkout
386,07:31:00,13,checkout
387,07:31:00,14,checkout
388,07:31:00,15,checkout
389,07:31:00,16,checkout
390,07:31:00,17,checkout
391,07:31:00,18,checkout
392,07:31:00,19,dairy
393,07:31:00,20,checkout
394,07:31:00,21,dairy
395,07:32:00,0,checkout
396,07:32:00,1,checkout
397,07:32:00,2,checkout
398,07:32:00,3,checkout
399,07:32:00,4,checkout
400,07:32:00,5,checkout
401,07:32:00,6,checkout
402,07:32:00,7,checkout
403,07:32:00,8,checkout
404,07:32:00,9,checkout
405,07:32:00,10,checkout
406,07:32:00,11,checkout
407,07:32:00,12,checkout
408,07:32:00,13,checkout
409,07:32:00,14,checkout
410,07:32:00,15,checkout
411,07:32:00,16,checkout
412,07:32:00,17,checkout
413,07:32:00,18,checkout
414,07:32:00,19,dairy
415,07:32:00,20,checkout
416,07:32:00,21,dairy
417,07:33:00,0,checkout
418,07:33:00,1,checkout
419,07:33:00,2,checkout
420,07:33:00,3,checkout
421,07:33:00,4,checkout
422,07:33:00,5,checkout
423,07:33:00,6,checkout
424,07:33:00,7,checkout
425,07:33:00,8,checkout
426,07:33:00,9,checkout
427,07:33:00,10,checkout
428,07:33:00,11,checkout
429,07:33:00,12,checkout
430,07:33:00,13,checkout
431,07:33:00,14,checkout
432,07:33:00,15,checkout
433,07:33:00,16,checkout
434,07:33:00,17,checkout
435,07:33:00,18,checkout
436,07:33:00,19,dairy
437,07:33:00,20,checkout
438,07:33:00,21,drinks
439,07:33:00,22,entrance
440,07:33:00,23,entrance
441,07:33:00,24,entrance
442,07:34:00,0,checkout
443,07:34:00,1,checkout
444,07:34:00,2,checkout
445,07:34:00,3,checkout
446,07:34:00,4,checkout
447,07:34:00,5,checkout
448,07:34:00,6,checkout
449,07:34:00,7,checkout
450,07:34:00,8,checkout
451,07:34:00,9,checkout
452,07:34:00,10,checkout
453,07:34:00,11,checkout
454,07:34:00,12,checkout
455,07:34:00,13,checkout
456,07:34:00,14,checkout
457,07:34:00,15,checkout
458,07:34:00,16,checkout
459,07:34:00,17,checkout
460,07:34:00,18,checkout
461,07:34:00,19,dairy
462,07:34:00,20,checkout
463,07:34:00,21,drinks
464,07:34:00,22,drinks
465,07:34:00,23,fruit
466,07:34:00,24,fruit
467,07:34:00,25,entrance
468,07:34:00,26,entrance
469,07:35:00,0,checkout
470,07:35:00,1,checkout
471,07:35:00,2,checkout
472,07:35:00,3,checkout
473,07:35:00,4,checkout
474,07:35:00,5,checkout
475,07:35:00,6,checkout
476,07:35:00,7,checkout
477,07:35:00,8,checkout
478,07:35:00,9,checkout
479,07:35:00,10,checkout
480,07:35:00,11,checkout
481,07:35:00,12,checkout
482,07:35:00,13,checkout
483,07:35:00,14,checkout
484,07:35:00,15,checkout
485,07:35:00,16,checkout
486,07:35:00,17,checkout
487,07:35:00,18,checkout
488,07:35:00,19,dairy
489,07:35:00,20,checkout
490,07:35:00,21,drinks
491,07:35:00,22,drinks
492,07:35:00,23,fruit
493,07:35:00,24,fruit
494,07:35:00,25,spices
495,07:35:00,26,dairy
496,07:36:00,0,checkout
497,07:36:00,1,checkout
498,07:36:00,2,checkout
499,07:36:00,3,checkout
500,07:36:00,4,checkout
501,07:36:00,5,checkout
502,07:36:00,6,checkout
503,07:36:00,7,checkout
504,07:36:00,8,checkout
505,07:36:00,9,checkout
506,07:36:00,10,checkout
507,07:36:00,11,checkout
508,07:36:00,12,checkout
509,07:36:00,13,checkout
510,07:36:00,14,checkout
511,07:36:00,15,checkout
512,07:36:00,16,checkout
513,07:36:00,17,checkout
514,07:36:00,18,checkout
515,07:36:00,19,dairy
516,07:36:00,20,checkout
517,07:36:00,21,drinks
518,07:36:00,22,drinks
519,07:36:00,23,spices
520,07:36:00,24,dairy
521,07:36:00,25,dairy
522,07:36:00,26,dairy
523,07:36:00,27,entrance
524,07:36:00,28,entrance
525,07:37:00,0,checkout
526,07:37:00,1,checkout
527,07:37:00,2,checkout
528,07:37:00,3,checkout
529,07:37:00,4,checkout
530,07:37:00,5,checkout
531,07:37:00,6,checkout
532,07:37:00,7,checkout
533,07:37:00,8,checkout
534,07:37:00,9,checkout
535,07:37:00,10,checkout
536,07:37:00,11,checkout
537,07:37:00,12,checkout
538,07:37:00,13,checkout
539,07:37:00,14,checkout
540,07:37:00,15,checkout
541,07:37:00,16,checkout
542,07:37:00,17,checkout
543,07:37:00,18,checkout
544,07:37:00,19,dairy
545,07:37:00,20,checkout
546,07:37:00,21,checkout
547,07:37:00,22,drinks
548,07:37:00,23,dairy
549,07:37:00,24,checkout
550,07:37:00,25,checkout
551,07:37:00,26,dairy
552,07:37:00,27,fruit
553,07:37:00,28,dairy
554,07:38:00,0,checkout
555,07:38:00,1,checkout
556,07:38:00,2,checkout
557,07:38:00,3,checkout
558,07:38:00,4,checkout
559,07:38:00,5,checkout
560,07:38:00,6,checkout
561,07:38:00,7,checkout
562,07:38:00,8,checkout
563,07:38:00,9,checkout
564,07:38:00,10,checkout
565,07:38:00,11,checkout
566,07:38:00,12,checkout
567,07:38:00,13,checkout
568,07:38:00,14,checkout
569,07:38:00,15,checkout
570,07:38:00,16,checkout
571,07:38:00,17,checkout
572,07:38:00,18,checkout
573,07:38:00,19,dairy
574,07:38:00,20,checkout
575,07:38:00,21,checkout
576,07:38:00,22,drinks
577,07:38:00,23,fruit
578,07:38:00,24,checkout
579,07:38:00,25,checkout
580,07:38:00,26,dairy
581,07:38:00,27,fruit
582,07:38:00,28,fruit
583,07:39:00,0,checkout
584,07:39:00,1,checkout
585,07:39:00,2,checkout
586,07:39:00,3,checkout
587,07:39:00,4,checkout
588,07:39:00,5,checkout
589,07:39:00,6,checkout
590,07:39:00,7,checkout
591,07:39:00,8,checkout
592,07:39:00,9,checkout
593,07:39:00,10,checkout
594,07:39:00,11,checkout
595,07:39:00,12,checkout
596,07:39:00,13,checkout
597,07:39:00,14,checkout
598,07:39:00,15,checkout
599,07:39:00,16,checkout
600,07:39:00,17,checkout
601,07:39:00,18,checkout
602,07:39:00,19,dairy
603,07:39:00,20,checkout
604,07:39:00,21,checkout
605,07:39:00,22,drinks
606,07:39:00,23,fruit
607,07:39:00,24,checkout
608,07:39:00,25,checkout
609,07:39:00,26,dairy
610,07:39:00,27,fruit
611,07:39:00,28,fruit
612,07:39:00,29,entrance
613,07:39:00,30,entrance
614,07:40:00,0,checkout
615,07:40:00,1,checkout
616,07:40:00,2,checkout
617,07:40:00,3,checkout
618,07:40:00,4,checkout
619,07:40:00,5,checkout
620,07:40:00,6,checkout
621,07:40:00,7,checkout
622,07:40:00,8,checkout
623,07:40:00,9,checkout
624,07:40:00,10,checkout
625,07:40:00,11,checkout
626,07:40:00,12,checkout
627,07:40:00,13,checkout
628,07:40:00,14,checkout
629,07:40:00,15,checkout
630,07:40:00,16,checkout
631,07:40:00,17,checkout
632,07:40:00,18,checkout
633,07:40:00,19,dairy
634,07:40:00,20,checkout
635,07:40:00,21,checkout
636,07:40:00,22,drinks
637,07:40:00,23,checkout
638,07:40:00,24,checkout
639,07:40:00,25,checkout
640,07:40:00,26,dairy
641,07:40:00,27,fruit
642,07:40:00,28,dairy
643,07:40:00,29,spices
644,07:40:00,30,spices
645,07:40:00,31,entrance
646,07:41:00,0,checkout
647,07:41:00,1,checkout
648,07:41:00,2,checkout
649,07:41:00,3,checkout
650,07:41:00,4,checkout
651,07:41:00,5,checkout
652,07:41:00,6,checkout
653,07:41:00,7,checkout
654,07:41:00,8,checkout
655,07:41:00,9,checkout
656,07:41:00,10,checkout
657,07:41:00,11,checkout
658,07:41:00,12,checkout
659,07:41:00,13,checkout
660,07:41:00,14,checkout
661,07:41:00,15,checkout
662,07:41:00,16,checkout
663,07:41:00,17,checkout
664,07:41:00,18,checkout
665,07:41:00,19,dairy
666,07:41:00,20,checkout
667,07:41:00,21,checkout
668,07:41:00,22,drinks
669,07:41:00,23,checkout
670,07:41:00,24,checkout
671,07:41:00,25,checkout
672,07:41:00,26,dairy
673,07:41:00,27,checkout
674,07:41:00,28,dairy
675,07:41:00,29,checkout
676,07:41:00,30,dairy
677,07:41:00,31,fruit
678,07:41:00,32,entrance
679,07:41:00,33,entrance
680,07:42:00,0,checkout
681,07:42:00,1,checkout
682,07:42:00,2,checkout
683,07:42:00,3,checkout
684,07:42:00,4,checkout
685,07:42:00,5,checkout
686,07:42:00,6,checkout
687,07:42:00,7,checkout
688,07:42:00,8,checkout
689,07:42:00,9,checkout
690,07:42:00,10,checkout
691,07:42:00,11,checkout
692,07:42:00,12,checkout
693,07:42:00,13,checkout
694,07:42:00,14,checkout
695,07:42:00,15,checkout
696,07:42:00,16,checkout
697,07:42:00,17,checkout
698,07:42:00,18,checkout
699,07:42:00,19,dairy
700,07:42:00,20,checkout
701,07:42:00,21,checkout
702,07:42:00,22,drinks
703,07:42:00,23,checkout
704,07:42:00,24,checkout
705,07:42:00,25,checkout
706,07:42:00,26,dairy
707,07:42:00,27,checkout
708,07:42:00,28,dairy
709,07:42:00,29,checkout
710,07:42:00,30,dairy
711,07:42:00,31,fruit
712,07:42:00,32,dairy
713,07:42:00,33,dairy
714,07:43:00,0,checkout
715,07:43:00,1,checkout
716,07:43:00,2,checkout
717,07:43:00,3,checkout
718,07:43:00,4,checkout
719,07:43:00,5,checkout
720,07:43:00,6,checkout
721,07:43:00,7,checkout
722,07:43:00,8,checkout
723,07:43:00,9,checkout
724,07:43:00,10,checkout
725,07:43:00,11,checkout
726,07:43:00,12,checkout
727,07:43:00,13,checkout
728,07:43:00,14,checkout
729,07:43:00,15,checkout
730,07:43:00,16,checkout
731,07:43:00,17,checkout
732,07:43:00,18,checkout
733,07:43:00,19,dairy
734,07:43:00,20,checkout
735,07:43:00,21,checkout
736,07:43:00,22,spices
737,07:43:00,23,checkout
738,07:43:00,24,checkout
739,07:43:00,25,checkout
740,07:43:00,26,spices
741,07:43:00,27,checkout
742,07:43:00,28,fruit
743,07:43:00,29,checkout
744,07:43:00,30,dairy
745,07:43:00,31,fruit
746,07:43:00,32,dairy
747,07:43:00,33,spices
748,07:43:00,34,entrance
749,07:43:00,35,entrance
750,07:44:00,0,checkout
751,07:44:00,1,checkout
752,07:44:00,2,checkout
753,07:44:00,3,checkout
754,07:44:00,4,checkout
755,07:44:00,5,checkout
756,07:44:00,6,checkout
757,07:44:00,7,checkout
758,07:44:00,8,checkout
759,07:44:00,9,checkout
760,07:44:00,10,checkout
761,07:44:00,11,checkout
762,07:44:00,12,checkout
763,07:44:00,13,checkout
764,07:44:00,14,checkout
765,07:44:00,15,checkout
766,07:44:00,16,checkout
767,07:44:00,17,checkout
768,07:44:00,18,checkout
769,07:44:00,19,dairy
770,07:44:00,20,checkout
771,07:44:00,21,checkout
772,07:44:00,22,checkout
773,07:44:00,23,checkout
774,07:44:00,24,checkout
775,07:44:00,25,checkout
776,07:44:00,26,dairy
777,07:44:00,27,checkout
778,07:44:00,28,checkout
779,07:44:00,29,checkout
780,07:44:00,30,spices
781,07:44:00,31,dairy
782,07:44:00,32,dairy
783,07:44:00,33,spices
784,07:44:00,34,spices
785,07:44:00,35,dairy
786,07:44:00,36,entrance
787,07:44:00,37,entrance
788,07:44:00,38,entrance
789,07:45:00,0,checkout
790,07:45:00,1,checkout
791,07:45:00,2,checkout
792,07:45:00,3,checkout
793,07:45:00,4,checkout
794,07:45:00,5,checkout
795,07:45:00,6,checkout
796,07:45:00,7,checkout
797,07:45:00,8,checkout
798,07:45:00,9,checkout
799,07:45:00,10,checkout
800,07:45:00,11,checkout
801,07:45:00,12,checkout
802,07:45:00,13,checkout
803,07:45:00,14,checkout
804,07:45:00,15,checkout
805,07:45:00,16,checkout
806,07:45:00,17,checkout
807,07:45:00,18,checkout
808,07:45:00,19,dairy
809,07:45:00,20,checkout
810,07:45:00,21,checkout
811,07:45:00,22,checkout
812,07:45:00,23,checkout
813,07:45:00,24,checkout
814,07:45:00,25,checkout
815,07:45:00,26,dairy
816,07:45:00,27,checkout
817,07:45:00,28,checkout
818,07:45:00,29,checkout
819,07:45:00,30,spices
820,07:45:00,31,drinks
821,07:45:00,32,checkout
822,07:45:00,33,spices
823,07:45:00,34,checkout
824,07:45:00,35,dairy
825,07:45:00,36,dairy
826,07:45:00,37,spices
827,07:45:00,38,spices
828,07:45:00,39,entrance
829,07:46:00,0,checkout
830,07:46:00,1,checkout
831,07:46:00,2,checkout
832,07:46:00,3,checkout
833,07:46:00,4,checkout
834,07:46:00,5,checkout
835,07:46:00,6,checkout
836,07:46:00,7,checkout
837,07:46:00,8,checkout
838,07:46:00,9,checkout
839,07:46:00,10,checkout
840,07:46:00,11,checkout
841,07:46:00,12,checkout
842,07:46:00,13,checkout
843,07:46:00,14,checkout
844,07:46:00,15,checkout
845,07:46:00,16,checkout
846,07:46:00,17,checkout
847,07:46:00,18,checkout
848,07:46:00,19,dairy
849,07:46:00,20,checkout
850,07:46:00,21,checkout
851,07:46:00,22,checkout
852,07:46:00,23,checkout
853,07:46:00,24,checkout
854,07:46:00,25,checkout
855,07:46:00,26,dairy
856,07:46:00,27,checkout
857,07:46:00,28,checkout
858,07:46:00,29,checkout
859,07:46:00,30,spices
860,07:46:00,31,drinks
861,07:46:00,32,checkout
862,07:46:00,33,spices
863,07:46:00,34,checkout
864,07:46:00,35,checkout
865,07:46:00,36,dairy
866,07:46:00,37,spices
867,07:46:00,38,checkout
868,07:46:00,39,dairy
869,07:47:00,0,checkout
870,07:47:00,1,checkout
871,07:47:00,2,checkout
872,07:47:00,3,checkout
873,07:47:00,4,checkout
874,07:47:00,5,checkout
875,07:47:00,6,checkout
876,07:47:00,7,checkout
877,07:47:00,8,checkout
878,07:47:00,9,checkout
879,07:47:00,10,checkout
880,07:47:00,11,checkout
881,07:47:00,12,checkout
882,07:47:00,13,checkout
883,07:47:00,14,checkout
884,07:47:00,15,checkout
885,07:47:00,16,checkout
886,07:47:00,17,checkout
887,07:47:00,18,checkout
888,07:47:00,19,dairy
889,07:47:00,20,checkout
890,07:47:00,21,checkout
891,07:47:00,22,checkout
892,07:47:00,23,checkout
893,07:47:00,24,checkout
894,07:47:00,25,checkout
895,07:47:00,26,dairy
896,07:47:00,27,checkout
897,07:47:00,28,checkout
898,07:47:00,29,checkout
899,07:47:00,30,drinks
900,07:47:00,31,drinks
901,07:47:00,32,checkout
902,07:47:00,33,spices
903,07:47:00,34,checkout
904,07:47:00,35,checkout
905,07:47:00,36,dairy
906,07:47:00,37,spices
907,07:47:00,38,checkout
908,07:47:00,39,dairy
909,07:47:00,40,entrance
910,07:48:00,0,checkout
911,07:48:00,1,checkout
912,07:48:00,2,checkout
913,07:48:00,3,checkout
914,07:48:00,4,checkout
915,07:48:00,5,checkout
916,07:48:00,6,checkout
917,07:48:00,7,checkout
918,07:48:00,8,checkout
919,07:48:00,9,checkout
920,07:48:00,10,checkout
921,07:48:00,11,checkout
922,07:48:00,12,checkout
923,07:48:00,13,checkout
924,07:48:00,14,checkout
925,07:48:00,15,checkout
926,07:48:00,16,checkout
927,07:48:00,17,checkout
928,07:48:00,18,checkout
929,07:48:00,19,dairy
930,07:48:00,20,checkout
931,07:48:00,21,checkout
932,07:48:00,22,checkout
933,07:48:00,23,checkout
934,07:48:00,24,checkout
935,07:48:00,25,checkout
936,07:48:00,26,drinks
937,07:48:00,27,checkout
938,07:48:00,28,checkout
939,07:48:00,29,checkout
940,07:48:00,30,checkout
941,07:48:00,31,checkout
942,07:48:00,32,checkout
943,07:48:00,33,drinks
944,07:48:00,34,checkout
945,07:48:00,35,checkout
946,07:48:00,36,checkout
947,07:48:00,37,spices
948,07:48:00,38,checkout
949,07:48:00,39,dairy
950,07:48:00,40,fruit
951,07:49:00,0,checkout
952,07:49:00,1,checkout
953,07:49:00,2,checkout
954,07:49:00,3,checkout
955,07:49:00,4,checkout
956,07:49:00,5,checkout
957,07:49:00,6,checkout
958,07:49:00,7,checkout
959,07:49:00,8,checkout
960,07:49:00,9,checkout
961,07:49:00,10,checkout
962,07:49:00,11,checkout
963,07:49:00,12,checkout
964,07:49:00,13,checkout
965,07:49:00,14,checkout
966,07:49:00,15,checkout
967,07:49:00,16,checkout
968,07:49:00,17,checkout
969,07:49:00,18,checkout
970,07:49:00,19,drinks
971,07:49:00,20,checkout
972,07:49:00,21,checkout
973,07:49:00,22,checkout
974,07:49:00,23,checkout
975,07:49:00,24,checkout
976,07:49:00,25,checkout
977,07:49:00,26,spices
978,07:49:00,27,checkout
979,07:49:00,28,checkout
980,07:49:00,29,checkout
981,07:49:00,30,checkout
982,07:49:00,31,checkout
983,07:49:00,32,checkout
984,07:49:00,33,drinks
985,07:49:00,34,checkout
986,07:49:00,35,checkout
987,07:49:00,36,checkout
988,07:49:00,37,fruit
989,07:49:00,38,checkout
990,07:49:00,39,dairy
991,07:49:00,40,checkout
992,07:49:00,41,entrance
993,07:49:00,42,entrance
994,07:50:00,0,checkout
995,07:50:00,1,checkout
996,07:50:00,2,checkout
997,07:50:00,3,checkout
998,07:50:00,4,checkout
999,07:50:00,5,checkout
