,Artist,Link,Lyrics
10,Radiohead,https://www.lyrics.com/lyric/32911894/Radiohead/Present+Tense,"['This dance', 'This dance', ""It's like a weapon"", ""It's like a weapon"", 'Of self defense', 'Self defense', 'Against the present', 'Against the present', 'Present tense', ""I won't get heavy"", ""Don't get heavy"", 'Keep it light and', 'Keep it moving', 'I am doing', 'No harm', 'As my world', 'Comes crashing down', ""I'm dancing"", 'Freaking out', 'Deaf, dumb, and blind', ""In you I'm lost"", ""In you I'm lost"", ""I won't turn around when the penny drops"", ""I won't stop now"", ""I won't slack off"", 'Or all this love', 'Will be in vain', 'Stop from falling', 'Down a mine', ""It's no one's business but mine"", 'That all this love', 'Has been in vain', ""In you I'm lost"", ""In you I'm lost"", ""In you I'm lost"", ""In you I'm lost""]"
11,Radiohead,https://www.lyrics.com/lyric/32911893/Radiohead/Tinker+Tailer+Solder+Sailor+Rich+Man+Poor+Man+Beggar+Man+Thief,"['All the holes at once are coming alive, set free', 'Out of sight and out of mind, lonely', 'And they pray', 'The ones you light your fires to keep away', 'Crawling out upon, expending', 'And all you have to do is say yeah', 'All the birds stay up in the trees', 'All the fish swim down too deep lonely', 'And they pray', ""Honey, come to me before it's too late"", 'The ones you light your fires to keep away', 'Is crawling out upon, expelling', 'And all you have to do is say yeah']"
12,Radiohead,https://www.lyrics.com/lyric/33446749/Radiohead/True+Love+Waits,"[""I'll drown my beliefs"", 'To have you be in peace ', ""I'll dress like your niece"", 'And wash your swollen feet', ""Just don't leave"", ""Don't leave"", ""I'm not living, "", ""I'm just killing time"", 'Your tiny hands ', 'Your crazy-kitten smile', ""Just don't leave"", ""Don't leave"", 'And true love waits', 'In haunted attics', 'And true love lives ', 'On lollipops and crisps', ""Just don't leave"", ""Don't leave"", ""Just don't leave"", ""Don't leave""]"
13,Radiohead,https://www.lyrics.com/lyric/33446747/Radiohead/Ill+Wind,"['Keep your distance', 'Then no harm will come', 'No ill wind', 'Will blow', 'Will blow', 'Sudden words', 'Must never be spoken', 'All ill wind', 'Will blow', 'Will blow', 'Keep your cool', 'Do not give into emotion', 'An ill wind', 'Will blow', 'Will blow']"
14,Radiohead,https://www.lyrics.com/lyric/31706640/Radiohead/Street+Spirit+%28Fade+Out%29,"['Rows of houses, all bearing down on me', 'I can feel their blue hands touching me', 'All these things into position', ""All these things we'll one day swallow whole"", 'And fade out again and fade out', 'This machine will, will not communicate', 'These thoughts and the strain I am under', 'Be a world child, form a circle', 'Before we all go under', 'And fade out again and fade out again', 'Cracked eggs, dead birds', 'Scream as they fight for life', 'I can feel death, can see its beady eyes', 'All these things into position', ""All these things we'll one day swallow whole"", 'Fade out again', 'Fade out again', 'Immerse your soul in love', 'Immerse your soul in love']"
15,Radiohead,https://www.lyrics.com/lyric/32545580/Radiohead/Paranoid+Android,"['Please could you stop the noise', ""I'm trying to get some rest"", 'From all the unborn chicken voices in my head', ""What's that?"", ""What's that?"", 'When I am king, you will be first against the wall', 'With your opinion which is of no consequence at all', ""What's that?"", ""What's that?"", 'Ambition makes you look pretty ugly', 'Kicking, squealing Gucci little piggy', ""You don't remember"", ""You don't remember"", ""Why don't you remember my name?"", 'Off with his head, man', 'Off with his head, man', ""Why don't you remember my name?"", 'I guess he does', 'Rain down, rain down', 'Come on rain down on me', 'From a great height', 'From a great height, height', 'Rain down, rain down', 'Come on, rain down on me', 'From a great height', 'From a great height', ""Rain down, rain down (that's it, sir, you're leaving, the crackle of pigskin)"", 'Come on rain down on me (the dust and the screaming, the yuppies networking)', 'From a great height (the panic, the vomit, the panic, the vomit)', 'God loves his childrean', 'God loves his children, yeah']"
16,Radiohead,https://www.lyrics.com/lyric/31318467/Radiohead/Pyramid+Song,"['I jumped in the river and what did I see?', 'Black-eyed angels swam with me', 'A moon full of stars and astral cars', 'All the things I used to see', 'All my lovers were there with me', 'All my past and futures', 'And we all went to heaven in a little row boat', 'There was nothing to fear and nothing to doubt', 'I jumped into the river', 'Black-eyed angels swam with me', 'A moon full of stars and astral cars', 'And all the things I used to see', 'All my lovers were there with me', 'All my past and futures', 'And we all went to heaven in a little row boat', 'There was nothing to fear and nothing to doubt', 'There was nothing to fear and nothing to doubt ', 'There was nothing to fear and nothing to doubt']"
17,Radiohead,https://www.lyrics.com/lyric/30976294/Radiohead/Creep,"['When you were here before', ""Couldn't look you in the eye"", ""You're just like an angel"", 'Your skin makes me cry', 'You float like a feather', 'In a beautiful world', 'And I wish I was special', ""You're so fuckin' special"", ""But I'm a creep, I'm a weirdo."", 'What the hell am I doing here?', ""I don't belong here."", ""I don't care if it hurts"", 'I want to have control', 'I want a perfect body', 'I want a perfect soul', 'I want you to notice', ""When I'm not around"", ""You're so fuckin' special"", 'I wish I was special', ""But I'm a creep, I'm a weirdo."", 'What the hell am I doing here?', ""I don't belong here."", ""She's running out again,"", ""She's running out"", ""She's run run run run"", 'Whatever makes you happy', 'Whatever you want', ""You're so fuckin' special"", 'I wish I was special', ""But I'm a creep, I'm a weirdo,"", 'What the hell am I doing here?', ""I don't belong here."", ""I don't belong here.""]"
18,Radiohead,https://www.lyrics.com/lyric/30976108/Radiohead/No+Surprises,"[""A heart that's full up like a landfill"", 'A job that slowly kills you', ""Bruises that won't heal"", 'You look so tired, unhappy', 'Bring down the government', ""They don't, they don't speak for us"", ""I'll take a quiet life"", 'A handshake of carbon monoxide', 'With no alarms and no surprises', 'No alarms and no surprises', 'No alarms and no surprises', 'Silent, silent', 'This is my final fit', 'My final bellyache', 'With no alarms and no surprises', 'No alarms and no surprises', 'No alarms and no surprises, please', 'Such a pretty house', 'And such a pretty garden', 'No alarms and no surprises', 'No alarms and no surprises', 'No alarms and no surprises, please']"
19,Radiohead,https://www.lyrics.com/lyric/31030632/Radiohead/Motion+Picture+Soundtrack,"['Red wine and sleeping pills', 'Help me get back to your arms', 'Cheap sex and sad films', 'Help me get where I belong', ""I think you're crazy, maybe"", ""I think you're crazy, maybe"", 'Stop sending letters', 'Letters always get burned', ""It's not like the movies"", 'They fed us on little white lies', ""I think you're crazy, maybe"", ""I think you're crazy, maybe"", 'I will see you in the next life', 'Beautiful angel', 'Pulled apart at birth', 'Limbless and helpless', ""I can't even recognize you"", ""I think you're crazy, maybe "", ""I think you're crazy, maybe"", ""I think you're crazy, maybe"", ""I think you're crazy, maybe"", ""I think you're crazy, maybe"", ""I think you're crazy, maybe"", 'I will see you in the next life']"
20,Radiohead,https://www.lyrics.com/lyric/31095849/Radiohead/Weird+Fishes+-+Arpeggi,"['In the deepest ocean', 'The bottom of the sea', 'Your eyes', 'They turn me', 'Why should I stay here?', 'Why should I stay?', ""I'd be crazy not to follow"", 'Follow where you lead', 'Your eyes', 'They turn me', 'Turn me on to phantom', 'I follow to the edge', 'Of the earth', 'And fall off', 'Yeah, everybody leaves', 'If they get the chance', 'And this is my chance', 'I get eaten by the worms', 'And weird fishes', 'Picked over by the worms', 'And weird fishes', 'Weird fishes', 'Weird fishes', 'Yeah I, I?ll hit the bottom', 'Hit the bottom and escape', 'Escape', ""I, I'll hit the bottom"", 'Hit the bottom and escape', 'Escape']"
21,Radiohead,https://www.lyrics.com/lyric/31095833/Radiohead/Lotus+Flower,"['I will shape myself into your pocket', 'Invisible', 'Do what you want', 'Do what you want', 'I will shrink and I will disappear', 'I will slip into the groove and cut me off', 'And cut me off', ""There's an empty space inside my heart"", 'Where the weeds take root', ""And now I'll set you free"", ""I'll set you free"", ""There's an empty space inside my heart"", 'Where the weeds take root', ""So now I'll set you free"", ""I'll set you free"", 'Slowly we unfurl', 'As lotus flowers', ""'Cause all I want is the moon upon a stick"", 'Just to see what if', 'Just to see what is', ""I can't kick your habit"", 'Just to fill your fast ballooning head', 'Listen to your heart', ""We will shrink and we'll be quiet as mice"", 'And while the cat is away', 'Do what we want', 'Do what we want', ""There's an empty space inside my heart"", 'Where the weeds take root', ""So now I'll set you free"", ""I'll set you free"", ""'Cause all I want is the moon upon a stick"", 'Just to see what if', 'Just to see what is', 'The bird lights float into my room', 'Slowly we unfurl', 'As lotus flowers', ""'Cause all I want is the moon upon a stick"", 'I dance around the pit', 'The darkness is beneath', ""I can't kick your habit"", 'Just to feed your fast ballooning head', 'Listen to your heart']"
22,Radiohead,https://www.lyrics.com/lyric/30904053/Radiohead/Weird+Fishes-Arpeggi,"['In the deepest ocean', 'The bottom of the sea', 'Your eyes', 'They turn me', 'Why should I stay here?', 'Why should I stay?', ""I'd be crazy not to follow"", 'Follow where you lead', 'Your eyes', 'They turn me', 'Turn me on to phantoms', 'I follow to the edge of the earth', 'And fall off', 'Everybody leaves', 'If they get the chance', 'And this is my chance', 'I get eaten by the worms', 'Weird fishes', 'Get towed by the worms', 'Weird fishes', 'Weird fishes', 'Weird fishes', ""I'll hit the bottom"", 'Hit the bottom and escape', 'Escape', ""I'll hit the bottom"", 'Hit the bottom and escape', 'Escape']"
23,Radiohead,https://www.lyrics.com/lyric/30460256/Radiohead/High+and+Dry,"['Two jumps in a week', ""I bet you think that's pretty clever, don't you boy?"", 'Flying on your motorcycle', 'Watching all the ground beneath you drop', 'Kill yourself for recognition', 'Kill yourself to never ever stop', 'You broke another mirror', ""You're turning into something you are not"", ""Don't leave me high"", ""Don't leave me dry"", ""Don't leave me high"", ""Don't leave me dry"", 'Drying up in conversation', 'You will be the one who cannot talk', 'All your insides fall to pieces', 'You just sit there wishing you could still make love', ""They're the ones who'll hate you"", ""When you think you've got the world all sussed out"", ""They're the once who'll spit at you"", ""You'll be the one screaming out"", ""Don't leave me high"", ""Don't leave me dry"", ""Don't leave me high"", ""Don't leave me dry"", ""Oh, it's the best thing that you ever had"", 'The best thing you ever, ever had', ""It's the best thing that you ever had"", 'The best thing you have had is gone away', ""D-don't leave me high"", ""Don't leave me dry"", ""Don't leave me high"", ""Don't leave me dry"", ""Don't leave me high"", ""Don't leave me high"", ""Don't leave me dry""]"
24,Radiohead,https://www.lyrics.com/lyric/30779412/Radiohead/Bones+%5BLive%5D,"[""I don't want to be crippled and cracked"", 'Shoulders and wrists, knees and back', 'Ground to dust and ash', 'Crawling on all fours', ""When you've got to feel it in your bones"", ""When you've got to feel it in your bones"", ""Now I can't climb the stairs"", 'Pieces missing everywhere', 'Prozak painkillers', ""When you've got to feel it in your bones"", ""When you've got to feel it in your bones"", 'I used to fly like Peter Pan', 'All the children flew when I touched their hands', ""You see, you've got to feel it in your bones"", ""You see, you've got to feel it in your bones"", 'Ah-ah']"
25,Radiohead,https://www.lyrics.com/lyric/29175495/Radiohead/My+Iron+Lung,"[""Faith, you're driving me away"", 'You do it everyday', ""You don't mean it but it hurts like hell"", ""My brain says I'm receiving pain"", 'A lack of oxygen from my life support', 'My iron lung', ""We're too young to fall asleep"", 'Too cynical to speak', ""We are loosing it, can't you tell?"", 'We scratch our eternal itch', 'Our twentieth century bitch and we are grateful for our', 'Iron lung', 'Suck, suck your teenage thumb', 'Toilet trained and dumb', ""When the power runs out we'll just hum"", 'This this is our new song', 'Just like the last one', 'A total waste of time', 'My iron lung', ""If you're frightened"", 'You can be frightened', ""You can be, it's okay "", ""If you're frightened"", 'You can be frightened', ""You can be, it's okay""]"
26,Radiohead,https://www.lyrics.com/lyric/29180164/Radiohead/Just,"[""Can't get the stink off"", ""He's been hanging around for days"", 'Comes like a comet', 'Suckered you but not your friends', ""One day he'll get to you"", 'And teach you how to be a holy cow', 'You do it to yourself, you do', ""And that's what really hurts"", 'Is you do it to yourself, just you', 'You and no-one else', 'You do it to yourself', 'You do it to yourself', ""Don't get my sympathy, hanging out the fifteenth floor"", ""You've changed the locks three times"", 'He still comes reeling through the door', ""One day I'll get to you"", 'And teach you how to get to purest hell', 'You do it to yourself you do', ""And that's what really hurts"", 'Is you do it to yourself, just you', 'You and no-one else', 'You do it to yourself', 'You do it to yourself', 'You do it to yourself you do', ""And that's what really hurts"", 'Is you do it to yourself just you', 'You and no-one else', 'You do it to yourself', 'You do it to yourself, whoa', 'Say, hey', 'You do it to yourself, you do it to yourself', 'Yeah, yeah, you do it to yourself, yes-yes, you', 'Do it to yourself']"
27,Radiohead,https://www.lyrics.com/lyric/29675813/Radiohead/Subterranean+Homesick+Alien,"['The breath of the morning', 'I keep forgetting', 'The smell of the warm summer air', 'I live in a town', ""Where you can't smell a thing"", 'You watch your feet', 'For cracks in the pavement', 'Up above', 'Aliens hover', 'Making home movies', 'For the folks back home', 'Of all these weird creatures', 'Who lock up their spirits', 'Drill holes in themselves', 'And live for their secrets', ""They're all"", 'Uptight', 'Uptight', 'Uptight', 'Uptight', 'Uptight', 'Uptight', 'Oh', ""I wish that they'd swoop down in a country lane"", ""Late at night when I'm driving"", 'Take me on board their beautiful ship', ""Show me the world as I'd love to see it"", ""I'd tell all my friends but they'd never believe me"", ""They'd think that I'd finally lost it completely"", ""I'd show them the stars and the meaning of life"", ""They'd shut me away"", ""But I'd be alright"", 'Alright', ""I'm alright"", 'Alright', ""I'm just"", 'Uptight', 'Uptight', 'Uptight', 'Uptight', 'Uptight', 'Uptight', 'Uptight', 'Uptight', 'Uptight']"
28,Radiohead,https://www.lyrics.com/lyric/28791528/Radiohead/Pyramid+Song,"['I jumped in the river, what did I see?', 'Black-eyed angels swam with me', 'A moon full of stars and astral cars', 'And all the figures I used to see', 'All my lovers were there with me', 'All my past and futures', 'And we all went to heaven in a little row boat', 'There was nothing to fear and nothing to doubt', 'I jumped into the river', 'Black-eyed angels swam with me', 'A moon full of stars and astral cars', 'And all the figures I used to see', 'All my lovers were there with me', 'All my past and futures', 'And we all went to heaven in a little row boat', 'There was nothing to fear, nothing to doubt', 'There was nothing to fear, nothing to doubt', 'There was nothing to fear, nothing to doubt']"
29,Radiohead,https://www.lyrics.com/lyric/28791477/Radiohead/Everything+In+It%27s+Right+Place,"['Everything', 'Everything', 'Everything', 'Everything', 'In its right place', 'In its right place', 'In its right place', 'In its right place', 'Yesterday I woke up sucking on a lemon', 'Yesterday I woke up sucking on a lemon', 'Yesterday I woke up sucking on a lemon', 'Yesterday I woke up sucking on a lemon', 'Everything', 'Everything', 'Everything', 'In its right place', 'In its right place', 'In its right place', 'Right place', 'There are two colors in my head', 'There are two colors in my head', 'What is that you tried to say', 'What is that you tried to say', 'Tried to say', 'Tried to say', 'Tried to say', 'Tried to say', 'Tried to say', 'Everything', 'Everything', 'Everything']"
30,Radiohead,https://www.lyrics.com/lyric/29259305/Radiohead/Creep+%5BRadio+Edit%5D+%5BEdit%5D,"['When you were here before', ""Couldn't look you in the eye"", ""You're just like an angel"", 'Your skin makes me cry', 'You float like a feather', 'In a beautiful world', 'I wish I was special', ""You're so fuckin' special"", ""But I'm a creep, I'm a weirdo"", 'What the hell am I doing here?', ""I don't belong here"", ""I don't care if it hurts"", 'I wanna have control', 'I wanna a perfect body', 'I wanna a perfect soul', 'I want you to notice', ""When I'm not around"", ""You're so fuckin' special"", 'I wish I was special', ""But I'm a creep, I'm a weirdo"", 'What the hell am I doing here?', ""I don't belong here"", ""She's running out again"", ""She's running out"", ""She's run run run run"", 'Run', 'Whatever makes you happy', 'Whatever you want', ""You're so fuckin' special"", 'I wish I was special', ""But I'm a creep, I'm a weirdo"", 'What the hell am I doing here?', ""I don't belong here"", ""I don't belong here""]"
31,Radiohead,https://www.lyrics.com/lyric/29098235/Radiohead/Lucky,"[""I'm on a roll"", ""I'm on a roll this time"", 'I feel my luck could change', 'Kill me, Sarah', 'Kill me again with love', ""It's gonna be a glorious day"", 'Pull me out of the aircrash', 'Pull me out of the lake', ""'Cause I'm your superhero"", 'We are standing on the edge', 'The head of state has called for me by name', ""But I don't have time for him"", ""It's gonna be a glorious day"", 'I feel my luck could change', 'Pull me out of the aircrash', 'Pull me out of the lake', ""'Cause I'm your superhero"", 'We are standing on the edge', 'We are standing on the edge']"
32,Radiohead,https://www.lyrics.com/lyric/25566659/Radiohead/Bloom+%5BJamie+XX+Rework+Pt.+3%5D,"['Open your mouth wide', 'A universal sigh', 'And while the ocean blooms', ""It's what keeps me alive"", 'So why does this still hurt?', ""Don't blow your mind with why"", ""I'm moving out of orbit"", '(Turning in somersaults)', 'Turning in somersaults', ""(A giant turtle's eyes)"", ""A giant turtle's eyes"", '(And jellyfish float by)', 'And jellyfish float by', ""(It's what keeps me alive)""]"
33,Radiohead,https://www.lyrics.com/lyric/28007972/Radiohead/Everything+in+Its+Right+Place,"['Kid A, kid A', 'Kid A, kid A', 'Everything', 'Everything', 'Everything', 'Everything', 'In its right place', 'In its right place', 'In its right place', 'In its right place', 'Yesterday I woke up sucking on a lemon', 'Yesterday I woke up sucking on a lemon', 'Yesterday I woke up sucking on a lemon', 'Yesterday I woke up sucking on a lemon', 'Everything', 'Everything', 'Everything', 'In its right place', 'In its right place', 'In its right place', 'Right place', 'There are two colors in my head', 'There are two colors in my head', 'What is that you tried to say', 'What is was you tried to say', 'Tried to say', 'Tried to say', 'Tried to say', 'Tried to say', 'Everything', 'Everything', 'Everything']"
34,Radiohead,https://www.lyrics.com/lyric/35337700/Radiohead/Idioteque,"[""Who's in a bunker?"", ""Who's in a bunker?"", 'Women and children first', 'And the children first', 'And the children', ""I'll laugh until my head comes off"", ""I'll swallow till I burst"", 'Until I burst', 'Until I', ""Who's in a bunker?"", ""Who's in a bunker?"", 'I have seen too much', ""I haven't seen enough"", ""You haven't seen it"", ""I'll laugh until my head comes off"", 'Women and children first', 'And children first', 'And children', ""Here I'm alive"", 'Everything all of the time', ""Here I'm alive"", 'Everything all of the time', 'Ice age coming', 'Ice age coming', 'Let me hear both sides', 'Let me hear both sides', 'Let me hear both', 'Ice age coming', 'Ice age coming', 'Throw it in the fire', 'Throw it in the fire', 'Throw it on the', ""We're not scaremongering"", 'This is really happening', 'Happening', ""We're not scaremongering"", 'This is really happening', 'Happening', 'Mobiles squerking', 'Mobiles chirping', 'Take the money run', 'Take the money run', 'Take the money', ""Here I'm alive"", 'Everything all of the time', ""Here I'm alive"", 'Everything all of the time', ""Here I'm alive"", 'Everything all of the time', ""Here I'm alive"", 'Everything all of the time', 'The first of the children [Repeat until fade]']"
35,Radiohead,https://www.lyrics.com/lyric/25134254/Radiohead/The+Daily+Mail,"['The moon is high up on a mountain', 'The lunatics have taken over the asylum', 'Waiting on the rapture', 'Singing, ""We\'re here to keep your prices down', ""We'll feed you to the hounds"", 'To the daily mail, to get up, together""', ""You made a pig's ear, you made a mistake"", 'Paid off security and got through the gate', 'You got away with it but we lie in wait, eh', 'Eh, eh', ""Where's the truth what's the use"", ""I'm hanging around lost and found"", ""And when you're here innocent"", 'Fat chance, no plan', 'No regard for human life', ""You'll keep time, you've no right"", ""You're fast to lose, you will lose"", ""You jumped the queue, you're back again"", 'President for life, love of all', 'The flies in the sky, the beasts of the earth', 'The fish in the sea have lost command']"
